Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type, Accommodation cost ,Transportation type, Transportation cost 
3402,Italy,5/9/2022,5/12/2022,3,Patricia MILLER,30,Male,Brazilian,Villa," $7,544.00 ",Ferry, $938.00 
3403,"Marrakech, Morocco",9/13/2023,9/22/2023,9,Patricia MARTINEZ,37,Female,Spanish,Resort," $1,754.00 ",Airplane," $1,386.00 "
3404,London,10/8/2021,10/13/2021,5,Patricia DAVIS,24,Male,German,Resort, $839.00 ,Subway," $1,597.00 "
3405,"Bali, Indonesia",8/23/2022,8/27/2022,4,Patricia HERNANDEZ,35,Female,China,Vacation rental," $4,965.00 ",Flight," $1,121.00 "
3406,New York,12/14/2021,12/26/2021,12,Linda SMITH,60,Female,Mexican,Hotel," $1,158.00 ",Ferry," $1,565.00 "
3407,Seoul,2/13/2023,2/25/2023,12,Linda JOHNSON,60,Female,Indian,Riad," $3,930.00 ",Flight," $1,997.00 "
3408,"Cape Town, SA",8/9/2024,8/16/2024,7,Linda WILLIAMS,45,Male,American,Vacation rental," $4,958.00 ",Plane, $495.00 
3409,Spain,5/6/2021,5/12/2021,6,Linda BROWN,29,Female,Vietnamese,Hostel," $2,929.00 ",Flight," $1,056.00 "
3410,Hawaii,2/26/2024,3/4/2024,7,Linda JONES,31,Male,Moroccan,Airbnb," $7,786.00 ",Airplane," $1,443.00 "
3411,Italy,3/13/2023,3/21/2023,8,Linda GARCIA,49,Female,German,Guesthouse," $2,579.00 ",Plane," $1,568.00 "
3412,"Bangkok, Thailand",3/26/2021,4/10/2021,15,Linda RODRIGUEZ,56,Female,Greece,Guesthouse, $765.00 ,Train, $666.00 
3413,"Dubai, United Arab Emirates",6/13/2022,6/26/2022,13,Linda MILLER,30,Female,Dutch,Resort," $1,637.00 ",Bus, $956.00 
3414,Rome,3/4/2021,3/13/2021,9,Linda MARTINEZ,26,Female,Moroccan,Hostel," $6,349.00 ",Ferry," $1,106.00 "
3415,Cape Town,11/7/2023,11/8/2023,1,Linda DAVIS,39,Female,Japanese,Villa," $2,852.00 ",Bus," $1,074.00 "
3416,Cape Town,2/22/2022,3/9/2022,15,Linda HERNANDEZ,37,Female,Italian,Hotel," $4,954.00 ",Flight, $342.00 
3417,"Phuket, Thai",3/5/2023,3/15/2023,10,Mark SMITH,37,Female,Cambodia,Guesthouse," $1,518.00 ",Car, $366.00 
3418,Amsterdam,10/15/2024,10/16/2024,1,Mark JOHNSON,26,Female,Cambodia,Hostel," $6,368.00 ",Ferry, $861.00 
3419,"Honolulu, Hawaii",11/21/2022,12/5/2022,14,Mark WILLIAMS,31,Female,German,Guesthouse," $1,327.00 ",Car," $2,374.00 "
3420,Canada,9/6/2023,9/12/2023,6,Mark BROWN,20,Female,Moroccan,Guesthouse," $3,573.00 ",Airplane, $159.00 
3421,Barcelona,10/20/2022,10/21/2022,1,Mark JONES,32,Female,Japanese,Vacation rental," $1,967.00 ",Train," $2,260.00 "
3422,"Athens, Greece",4/10/2023,4/18/2023,8,Mark GARCIA,25,Female,South Korea,Hostel," $4,597.00 ",Train," $1,164.00 "
3423,Egypt,1/10/2022,1/25/2022,15,Mark RODRIGUEZ,43,Female,Canadian,Airbnb," $2,936.00 ",Car rental," $1,796.00 "
3424,"Barcelona, Spain",11/15/2022,11/20/2022,5,Mark MILLER,28,Female,Vietnamese,Hostel," $7,869.00 ",Plane," $1,589.00 "
3425,Sydney,2/10/2021,2/19/2021,9,Mark MARTINEZ,36,Female,Hong Kong,Hostel," $3,393.00 ",Ferry," $1,614.00 "
3426,"Tokyo, Japan",5/24/2024,6/6/2024,13,Mark DAVIS,25,Female,Indian,Vacation rental, $103.00 ,Plane, $548.00 
3427,"Sydney, Australia",4/18/2022,4/24/2022,6,Mark HERNANDEZ,56,Male,American,Resort, $239.00 ,Subway," $1,606.00 "
3428,"New York City, USA",12/4/2024,12/13/2024,9,Elizabeth SMITH,51,Male,British,Villa," $7,136.00 ",Bus," $1,489.00 "
3429,Tokyo,12/22/2022,12/25/2022,3,Elizabeth JOHNSON,38,Female,Indian,Hotel, $803.00 ,Airplane, $918.00 
3430,Amsterdam,5/23/2021,6/3/2021,11,Elizabeth WILLIAMS,51,Female,China,Vacation rental, $494.00 ,Plane, $487.00 
3431,Hawaii,4/28/2021,4/30/2021,2,Elizabeth BROWN,46,Female,Korean,Hostel," $4,776.00 ",Bus," $1,382.00 "
3432,"New York City, USA",2/2/2024,2/14/2024,12,Elizabeth JONES,60,Male,German,Resort," $7,236.00 ",Train," $1,528.00 "
3433,"Phuket, Thai",10/7/2023,10/19/2023,12,Elizabeth GARCIA,27,Male,Hong Kong,Hotel," $5,307.00 ",Airplane, $400.00 
3434,"Auckland, New Zealand",1/14/2022,1/16/2022,2,Elizabeth RODRIGUEZ,22,Female,Scottish,Airbnb," $1,775.00 ",Train, $568.00 
3435,Greece,11/6/2022,11/19/2022,13,Elizabeth MILLER,48,Female,Dutch,Riad, $323.00 ,Airplane, $319.00 
3436,Italy,10/18/2024,10/29/2024,11,Elizabeth MARTINEZ,54,Male,China,Hotel," $4,230.00 ",Car rental," $1,111.00 "
3437,Dubai,11/1/2023,11/9/2023,8,Elizabeth DAVIS,49,Female,Dutch,Guesthouse," $3,755.00 ",Flight," $2,142.00 "
3438,Brazil,2/9/2023,2/17/2023,8,Elizabeth HERNANDEZ,42,Male,Mexican,Airbnb," $3,734.00 ",Subway," $2,101.00 "
3439,"Sydney, AUS",11/11/2022,11/19/2022,8,LOPEZ SMITH,49,Female,French,Airbnb," $2,114.00 ",Subway," $1,182.00 "
3440,Greece,2/21/2021,3/2/2021,9,LOPEZ JOHNSON,35,Male,Spain,Villa," $5,332.00 ",Subway," $2,246.00 "
3441,Barcelona,6/7/2021,6/21/2021,14,LOPEZ WILLIAMS,55,Female,Germany,Hotel," $7,573.00 ",Ferry," $1,305.00 "
3442,Amsterdam,12/15/2021,12/28/2021,13,LOPEZ BROWN,28,Female,Australian,Riad," $1,123.00 ",Car, $794.00 
3443,Phuket,1/17/2021,1/25/2021,8,LOPEZ JONES,56,Female,French,Vacation rental," $1,001.00 ",Airplane," $2,339.00 "
3444,"Cape Town, South Africa",10/5/2023,10/12/2023,7,LOPEZ GARCIA,57,Male,Emirati,Villa," $1,852.00 ",Train," $1,735.00 "
3445,"Bali, Indonesia",10/14/2022,10/24/2022,10,LOPEZ RODRIGUEZ,30,Male,South Korea,Villa," $1,425.00 ",Car," $2,346.00 "
3446,"Sydney, Australia",11/14/2023,11/22/2023,8,LOPEZ MILLER,35,Male,New Zealander,Riad," $6,031.00 ",Car rental," $2,205.00 "
3447,"Vancouver, Canada",7/29/2023,8/2/2023,4,LOPEZ MARTINEZ,36,Male,Moroccan,Hostel," $3,383.00 ",Flight," $1,212.00 "
3448,"Cancun, Mexico",2/20/2021,2/23/2021,3,LOPEZ DAVIS,36,Male,Indian,Guesthouse," $3,793.00 ",Ferry, $949.00 
3449,Bali,7/21/2021,8/4/2021,14,LOPEZ HERNANDEZ,23,Male,South Korean,Airbnb," $5,219.00 ",Airplane," $2,189.00 "
3450,"Auckland, New Zealand",1/22/2021,2/2/2021,11,GONZALEZ SMITH,32,Female,South Korea,Hostel," $4,976.00 ",Ferry, $345.00 
3451,"Paris, France",7/30/2021,8/1/2021,2,GONZALEZ JOHNSON,58,Male,Brazilian,Resort," $7,507.00 ",Plane, $660.00 
3452,"Marrakech, Morocco",12/16/2022,12/17/2022,1,GONZALEZ WILLIAMS,34,Female,Emirati,Riad," $4,547.00 ",Bus," $2,115.00 "
3453,Cape Town,11/9/2022,11/11/2022,2,GONZALEZ BROWN,35,Female,Taiwan,Villa," $2,359.00 ",Bus, $963.00 
3454,Cape Town,11/12/2021,11/26/2021,14,GONZALEZ JONES,41,Male,Korean,Villa," $2,762.00 ",Car rental, $187.00 
3455,Rome,2/19/2021,2/24/2021,5,GONZALEZ GARCIA,52,Female,Japanese,Guesthouse," $3,361.00 ",Car rental, $804.00 
3456,"Tokyo, Japan",7/12/2021,7/19/2021,7,GONZALEZ RODRIGUEZ,27,Male,Japan,Resort," $5,527.00 ",Subway," $2,429.00 "
3457,"Cancun, Mexico",4/24/2023,5/1/2023,7,GONZALEZ MILLER,55,Male,United Arab Emirates,Villa," $5,637.00 ",Ferry," $2,461.00 "
3458,"Vancouver, Canada",3/1/2023,3/15/2023,14,GONZALEZ MARTINEZ,54,Female,Emirati,Guesthouse," $3,900.00 ",Flight," $1,771.00 "
3459,Rio de Janeiro,11/2/2023,11/17/2023,15,GONZALEZ DAVIS,36,Female,Canada,Resort," $6,491.00 ",Car," $1,879.00 "
3460,"Bangkok, Thailand",8/12/2022,8/20/2022,8,GONZALEZ HERNANDEZ,42,Male,United Kingdom,Villa," $5,209.00 ",Bus, $815.00 
3461,"New York, USA",3/21/2021,3/23/2021,2,WILSON SMITH,33,Female,Italy,Hotel," $1,162.00 ",Airplane, $142.00 
3462,Bali,7/21/2021,7/23/2021,2,WILSON JOHNSON,26,Female,Indian,Guesthouse," $4,238.00 ",Plane," $1,159.00 "
3463,Rome,9/24/2024,10/2/2024,8,WILSON WILLIAMS,22,Male,Germany,Vacation rental, $699.00 ,Ferry," $1,683.00 "
3464,"Honolulu, Hawaii",5/11/2022,5/12/2022,1,WILSON BROWN,44,Female,China,Hostel," $1,824.00 ",Ferry, $516.00 
3465,"Tokyo, Japan",4/10/2021,4/16/2021,6,WILSON JONES,40,Female,Italy,Guesthouse," $5,288.00 ",Flight," $1,870.00 "
3466,Seoul,12/4/2021,12/19/2021,15,WILSON GARCIA,51,Male,French,Hostel," $4,032.00 ",Car," $2,405.00 "
3467,Amsterdam,7/14/2022,7/28/2022,14,WILSON RODRIGUEZ,21,Female,Japan,Hotel," $4,588.00 ",Train, $312.00 
3468,"Rio de Janeiro, Brazil",11/12/2022,11/16/2022,4,WILSON MILLER,31,Female,Chinese,Resort," $5,790.00 ",Airplane," $2,191.00 "
3469,Sydney,5/26/2021,5/31/2021,5,WILSON MARTINEZ,47,Female,Italian,Vacation rental," $1,950.00 ",Ferry," $2,026.00 "
3470,Barcelona,6/12/2023,6/20/2023,8,WILSON DAVIS,35,Female,Cambodia,Guesthouse," $1,332.00 ",Airplane," $1,734.00 "
3471,Mexico,7/23/2022,8/6/2022,14,WILSON HERNANDEZ,53,Female,Korean,Hotel," $7,849.00 ",Ferry," $1,913.00 "
3472,Amsterdam,9/7/2021,9/18/2021,11,ANDERSON SMITH,26,Female,Emirati,Airbnb," $2,521.00 ",Car rental," $2,219.00 "
3473,"Barcelona, Spain",8/11/2024,8/23/2024,12,ANDERSON JOHNSON,46,Female,German,Villa, $193.00 ,Plane," $2,078.00 "
3474,Rio de Janeiro,2/20/2024,2/22/2024,2,ANDERSON WILLIAMS,20,Female,United Kingdom,Riad," $5,914.00 ",Airplane," $1,155.00 "
3475,Barcelona,8/6/2024,8/20/2024,14,ANDERSON BROWN,32,Male,Brazil,Airbnb, $901.00 ,Car rental," $1,196.00 "
3476,"Vancouver, Canada",5/13/2023,5/20/2023,7,ANDERSON JONES,37,Male,Chinese,Riad," $5,641.00 ",Ferry," $1,607.00 "
3477,Seoul,12/10/2022,12/17/2022,7,ANDERSON GARCIA,45,Male,Greece,Vacation rental," $3,041.00 ",Car rental, $127.00 
3478,"New York, USA",9/1/2023,9/11/2023,10,ANDERSON RODRIGUEZ,33,Female,Vietnamese,Vacation rental," $5,319.00 ",Flight, $355.00 
3479,Brazil,7/15/2023,7/29/2023,14,ANDERSON MILLER,29,Female,Emirati,Riad," $1,622.00 ",Car rental," $1,265.00 "
3480,Mexico,1/26/2024,1/29/2024,3,ANDERSON MARTINEZ,31,Male,Taiwanese,Hostel," $6,468.00 ",Subway," $2,463.00 "
3481,"Rome, Italy",12/14/2023,12/21/2023,7,ANDERSON DAVIS,33,Female,Taiwanese,Vacation rental," $7,452.00 ",Train," $2,295.00 "
3482,New York,2/24/2022,3/8/2022,12,ANDERSON HERNANDEZ,32,Male,Emirati,Guesthouse," $4,540.00 ",Subway, $277.00 
3483,"Los Angeles, USA",3/8/2022,3/16/2022,8,THOMAS SMITH,44,Female,Spain,Riad," $4,231.00 ",Bus, $391.00 
3484,"Paris, France",4/30/2023,5/7/2023,7,THOMAS JOHNSON,33,Male,Scottish,Villa," $6,419.00 ",Train," $1,281.00 "
3485,"Bangkok, Thai",8/19/2023,8/30/2023,11,THOMAS WILLIAMS,23,Female,Taiwan,Vacation rental," $7,730.00 ",Car, $267.00 
3486,Brazil,4/16/2023,4/26/2023,10,THOMAS BROWN,22,Female,Emirati,Riad," $2,233.00 ",Car rental, $359.00 
3487,"Cape Town, South Africa",8/6/2023,8/9/2023,3,THOMAS JONES,41,Male,Brazil,Villa," $1,106.00 ",Plane, $665.00 
3488,Spain,1/8/2021,1/14/2021,6,THOMAS GARCIA,58,Male,Australian,Riad," $1,522.00 ",Ferry, $668.00 
3489,Santorini,1/11/2021,1/13/2021,2,THOMAS RODRIGUEZ,28,Female,Japanese,Resort," $2,653.00 ",Car, $925.00 
3490,"Sydney, Australia",8/10/2024,8/25/2024,15,THOMAS MILLER,26,Male,Cambodia,Hotel," $1,537.00 ",Flight," $1,519.00 "
3491,"Vancouver, Canada",12/28/2024,1/11/2025,14,THOMAS MARTINEZ,20,Male,Brazilian,Vacation rental," $5,284.00 ",Subway," $2,127.00 "
3492,"Athens, Greece",3/16/2024,3/23/2024,7,THOMAS DAVIS,25,Female,Italy,Hostel," $3,224.00 ",Car, $695.00 
3493,"Edinburgh, Scotland",1/4/2021,1/9/2021,5,THOMAS HERNANDEZ,42,Female,South Korea,Vacation rental," $6,029.00 ",Subway," $1,070.00 "
3494,Japan,5/27/2022,6/11/2022,15,TAYLOR SMITH,41,Female,South Korean,Hostel," $3,009.00 ",Ferry," $1,369.00 "
3495,"Bali, Indonesia",10/3/2022,10/12/2022,9,TAYLOR JOHNSON,34,Female,South Korea,Riad, $329.00 ,Train," $1,732.00 "
3496,"Paris, France",1/6/2023,1/12/2023,6,TAYLOR WILLIAMS,60,Female,Spanish,Villa," $3,491.00 ",Subway," $1,808.00 "
3497,Phnom Penh,6/30/2022,7/12/2022,12,TAYLOR BROWN,25,Female,China,Resort, $147.00 ,Flight, $561.00 
3498,France,12/9/2024,12/19/2024,10,TAYLOR JONES,60,Female,Cambodia,Guesthouse," $3,456.00 ",Bus," $2,442.00 "
3499,Phnom Penh,4/20/2021,4/29/2021,9,TAYLOR GARCIA,54,Male,Canadian,Hotel," $3,519.00 ",Bus, $351.00 
3500,"Phuket, Thai",2/12/2023,2/25/2023,13,TAYLOR RODRIGUEZ,25,Male,Singapore,Guesthouse," $1,723.00 ",Car rental," $2,378.00 "
3501,Seoul,3/20/2023,4/1/2023,12,TAYLOR MILLER,47,Male,Korean,Guesthouse," $5,297.00 ",Ferry," $1,370.00 "
3502,Canada,7/21/2024,8/5/2024,15,TAYLOR MARTINEZ,58,Male,Japanese,Resort," $5,827.00 ",Ferry," $2,401.00 "
3503,"Phuket, Thailand",9/9/2023,9/16/2023,7,TAYLOR DAVIS,22,Female,USA,Resort," $6,742.00 ",Ferry," $2,246.00 "
3504,"Phuket, Thailand",11/11/2021,11/26/2021,15,TAYLOR HERNANDEZ,28,Male,French,Guesthouse, $638.00 ,Plane, $344.00 
3505,Tokyo,7/10/2021,7/20/2021,10,LEE SMITH,26,Male,United Arab Emirates,Villa," $2,414.00 ",Subway," $1,443.00 "
3506,Thailand,12/24/2022,12/29/2022,5,LEE JOHNSON,53,Female,South Korean,Hostel," $4,973.00 ",Ferry, $865.00 
3507,Cape Town,10/2/2024,10/10/2024,8,LEE WILLIAMS,35,Male,Taiwan,Hotel," $7,437.00 ",Ferry, $834.00 
3508,Rio de Janeiro,10/27/2021,10/31/2021,4,LEE BROWN,25,Male,Singapore,Riad," $5,779.00 ",Subway, $919.00 
3509,"Cape Town, South Africa",12/12/2022,12/20/2022,8,LEE JONES,53,Female,Korean,Guesthouse," $5,610.00 ",Airplane," $1,977.00 "
3510,"Berlin, Germany",3/15/2024,3/23/2024,8,LEE GARCIA,52,Male,Singapore,Resort," $7,337.00 ",Bus," $1,724.00 "
3511,Cape Town,3/4/2024,3/10/2024,6,LEE RODRIGUEZ,48,Female,Scottish,Riad," $2,096.00 ",Plane," $1,975.00 "
3512,"Auckland, New Zealand",7/13/2023,7/25/2023,12,LEE MILLER,45,Male,Italian,Hotel," $3,786.00 ",Flight, $816.00 
3513,"Berlin, Germany",12/8/2023,12/13/2023,5,LEE MARTINEZ,37,Male,American,Hotel," $4,349.00 ",Car rental," $1,852.00 "
3514,Hawaii,9/22/2022,10/1/2022,9,LEE DAVIS,36,Female,Italian,Hostel," $7,054.00 ",Airplane," $2,371.00 "
3515,Australia,11/26/2023,11/30/2023,4,LEE HERNANDEZ,55,Male,British,Guesthouse," $5,545.00 ",Subway," $1,104.00 "
3516,"Cape Town, South Africa",7/22/2021,7/28/2021,6,MOORE SMITH,28,Female,United Kingdom,Resort," $4,249.00 ",Ferry," $1,242.00 "
3517,London,4/24/2024,5/3/2024,9,MOORE JOHNSON,43,Female,Japan,Guesthouse," $3,826.00 ",Airplane, $324.00 
3518,Cape Town,4/20/2022,5/1/2022,11,MOORE WILLIAMS,41,Female,Germany,Airbnb," $2,416.00 ",Train," $1,888.00 "
3519,Dubai,8/26/2021,9/1/2021,6,MOORE BROWN,21,Male,American,Vacation rental," $2,560.00 ",Car rental," $1,378.00 "
3520,"Berlin, Germany",7/18/2024,7/24/2024,6,MOORE JONES,45,Female,United Arab Emirates,Airbnb," $4,074.00 ",Airplane, $569.00 
3521,New York,11/22/2022,11/27/2022,5,MOORE GARCIA,36,Female,Mexican,Hostel," $1,761.00 ",Train," $1,899.00 "
3522,Tokyo,2/12/2022,2/23/2022,11,MOORE RODRIGUEZ,46,Male,Chinese,Vacation rental," $1,127.00 ",Flight," $2,165.00 "
3523,Canada,8/19/2023,9/3/2023,15,MOORE MILLER,32,Female,Germany,Hostel," $1,070.00 ",Plane," $1,999.00 "
3524,"Bangkok, Thai",7/12/2024,7/13/2024,1,MOORE MARTINEZ,31,Male,Cambodia,Vacation rental," $3,653.00 ",Train, $339.00 
3525,"London, UK",2/28/2023,3/2/2023,2,MOORE DAVIS,46,Male,Emirati,Hostel," $1,761.00 ",Subway, $794.00 
3526,Spain,10/26/2021,11/1/2021,6,MOORE HERNANDEZ,27,Male,Moroccan,Vacation rental," $6,156.00 ",Subway," $2,044.00 "
3527,Thailand,10/9/2024,10/11/2024,2,JACKSON SMITH,38,Male,Cambodia,Guesthouse," $1,528.00 ",Plane," $1,996.00 "
3528,"Phuket, Thailand",3/25/2022,3/30/2022,5,JACKSON JOHNSON,24,Female,Japanese,Villa," $5,914.00 ",Flight," $1,938.00 "
3529,Spain,2/28/2021,3/15/2021,15,JACKSON WILLIAMS,22,Female,Italian,Riad," $3,293.00 ",Airplane, $714.00 
3530,"Los Angeles, USA",7/3/2022,7/17/2022,14,JACKSON BROWN,29,Male,Indonesian,Guesthouse, $887.00 ,Car rental, $301.00 
3531,"Barcelona, Spain",3/22/2023,4/4/2023,13,JACKSON JONES,22,Female,Vietnamese,Hotel," $3,937.00 ",Car rental," $1,382.00 "
3532,"Amsterdam, Netherlands",6/5/2024,6/10/2024,5,JACKSON GARCIA,38,Male,Moroccan,Villa," $1,204.00 ",Ferry," $1,286.00 "
3533,"Barcelona, Spain",2/9/2024,2/10/2024,1,JACKSON RODRIGUEZ,41,Male,South Korean,Guesthouse," $1,953.00 ",Subway, $767.00 
3534,"Honolulu, Hawaii",4/3/2023,4/14/2023,11,JACKSON MILLER,23,Female,British,Airbnb," $2,073.00 ",Bus, $106.00 
3535,Bali,2/15/2023,3/1/2023,14,JACKSON MARTINEZ,53,Female,Mexican,Guesthouse," $5,728.00 ",Car rental," $1,459.00 "
3536,Sydney,9/26/2021,9/30/2021,4,JACKSON DAVIS,30,Male,United Arab Emirates,Vacation rental," $4,664.00 ",Bus," $2,450.00 "
3537,"London, UK",9/9/2023,9/14/2023,5,JACKSON HERNANDEZ,27,Female,Australian,Vacation rental," $3,163.00 ",Bus," $2,034.00 "
3538,Canada,1/15/2022,1/27/2022,12,John Smith,49,Male,Spain,Villa," $2,048.00 ",Ferry," $2,375.00 "
3539,Brazil,4/25/2021,4/26/2021,1,Jane Doe,52,Male,Canada,Vacation rental," $4,613.00 ",Train," $2,370.00 "
3540,"Sydney, Australia",3/3/2021,3/16/2021,13,David Lee,25,Male,Italy,Vacation rental," $4,709.00 ",Bus," $1,833.00 "
3541,Phnom Penh,2/13/2022,2/17/2022,4,Sarah Johnson,48,Male,New Zealander,Airbnb," $4,438.00 ",Train," $1,046.00 "
3542,Egypt,7/11/2023,7/20/2023,9,Kim Nguyen,60,Male,British,Riad," $4,278.00 ",Plane, $725.00 
3543,London,1/19/2021,1/24/2021,5,Michael Brown,38,Male,Spain,Villa," $5,657.00 ",Ferry," $1,824.00 "
3544,Barcelona,11/9/2021,11/14/2021,5,Emily Davis,49,Male,Spanish,Airbnb," $2,415.00 ",Flight," $1,025.00 "
3545,"Phuket, Thailand",11/4/2024,11/8/2024,4,Lucas Santos,38,Male,South Korea,Airbnb," $4,551.00 ",Train," $1,128.00 "
3546,"Amsterdam, Netherlands",6/18/2024,6/28/2024,10,Laura Janssen,41,Male,Canada,Airbnb," $2,527.00 ",Airplane," $1,104.00 "
3547,Thailand,9/26/2023,10/8/2023,12,Mohammed Ali,45,Male,China,Riad," $3,353.00 ",Flight, $548.00 
3548,Canada,11/30/2023,12/6/2023,6,Ana Hernandez,42,Female,Greece,Resort, $717.00 ,Bus," $1,604.00 "
3549,"Barcelona, Spain",3/27/2022,4/7/2022,11,Carlos Garcia,59,Male,Cambodia,Resort," $5,785.00 ",Airplane, $829.00 
3550,"Cape Town, South Africa",12/9/2021,12/17/2021,8,Lily Wong,40,Female,Mexican,Hotel," $6,389.00 ",Plane," $1,227.00 "
3551,Mexico,12/2/2024,12/11/2024,9,Hans Mueller,37,Male,Canadian,Guesthouse," $4,437.00 ",Airplane," $1,419.00 "
3552,"Phuket, Thai",10/16/2022,10/29/2022,13,Fatima Khouri,60,Female,Brazilian,Vacation rental," $1,730.00 ",Plane," $1,675.00 "
3553,Greece,2/4/2023,2/5/2023,1,James MacKenzie,59,Male,Mexican,Resort," $7,330.00 ",Car rental," $1,265.00 "
3554,London,8/17/2022,8/30/2022,13,Sarah Johnson,46,Female,Hong Kong,Hotel," $4,777.00 ",Ferry, $558.00 
3555,Mexico,1/15/2023,1/24/2023,9,Michael Chang,24,Male,Italy,Guesthouse, $378.00 ,Airplane," $1,206.00 "
3556,"Sydney, AUS",6/9/2023,6/18/2023,9,Olivia Rodriguez,25,Male,Cambodia,Hotel," $3,805.00 ",Airplane, $410.00 
3557,Italy,5/7/2022,5/13/2022,6,Kenji Nakamura,31,Female,Indonesian,Guesthouse," $4,076.00 ",Train," $1,907.00 "
3558,"Los Angeles, USA",6/21/2023,6/27/2023,6,Emily Lee,41,Male,Canada,Hostel," $6,068.00 ",Ferry," $1,386.00 "
3559,Santorini,9/18/2021,9/21/2021,3,James Wilson,59,Female,New Zealander,Hotel," $6,639.00 ",Car," $1,747.00 "
3560,Barcelona,3/15/2023,3/27/2023,12,Sofia Russo,53,Male,South Korea,Riad," $1,060.00 ",Car rental," $1,847.00 "
3561,Phuket,7/21/2024,7/23/2024,2,Raj Patel,57,Female,Italian,Vacation rental," $4,426.00 ",Plane, $619.00 
3562,"Sydney, AUS",4/11/2022,4/13/2022,2,Lily Nguyen,29,Male,Korean,Hotel," $7,226.00 ",Plane, $349.00 
3563,"Sydney, AUS",6/27/2021,7/3/2021,6,David Kim,57,Male,Brazilian,Hotel," $5,084.00 ",Train, $247.00 
3564,Santorini,2/21/2023,3/5/2023,12,Maria Garcia,31,Male,German,Vacation rental," $4,371.00 ",Car," $2,489.00 "
3565,Italy,3/18/2022,3/19/2022,1,Alice Smith,22,Male,USA,Hotel," $4,256.00 ",Car rental," $1,488.00 "
3566,"Cape Town, SA",3/10/2024,3/12/2024,2,Bob Johnson,27,Male,Japan,Airbnb," $4,557.00 ",Plane, $816.00 
3567,Amsterdam,5/1/2023,5/13/2023,12,Charlie Lee,45,Male,British,Riad," $6,460.00 ",Airplane," $2,416.00 "
3568,"Rio de Janeiro, Brazil",9/5/2021,9/14/2021,9,Emma Davis,27,Male,Greece,Vacation rental," $1,446.00 ",Subway, $129.00 
3569,"Dubai, United Arab Emirates",6/21/2023,7/4/2023,13,Olivia Martin,49,Female,Vietnamese,Vacation rental," $6,313.00 ",Subway, $871.00 
3570,Phnom Penh,8/16/2023,8/18/2023,2,Harry Wilson,27,Male,French,Resort," $7,581.00 ",Car, $457.00 
3571,"New York, USA",6/7/2021,6/18/2021,11,Sophia Lee,39,Female,Indonesian,Guesthouse," $1,862.00 ",Bus, $746.00 
3572,"Tokyo, Japan",8/1/2024,8/14/2024,13,James Brown,44,Male,Canadian,Riad, $281.00 ,Ferry," $1,735.00 "
3573,"Bali, Indonesia",3/4/2024,3/14/2024,10,Mia Johnson,38,Male,Spanish,Guesthouse," $1,391.00 ",Flight," $1,594.00 "
3574,"Barcelona, Spain",5/6/2024,5/16/2024,10,William Davis,46,Male,Singapore,Hostel," $4,597.00 ",Plane," $1,304.00 "
3575,"Cape Town, South Africa",6/27/2021,7/6/2021,9,Amelia Brown,55,Male,Brazilian,Resort, $887.00 ,Train," $1,678.00 "
3576,Santorini,6/12/2021,6/17/2021,5,Mia Johnson,24,Male,Emirati,Guesthouse," $6,182.00 ",Bus," $1,819.00 "
3577,Bali,3/1/2024,3/13/2024,12,Adam Lee,55,Male,Chinese,Vacation rental," $2,901.00 ",Car rental," $1,826.00 "
3578,"Barcelona, Spain",1/10/2021,1/19/2021,9,Sarah Wong,20,Female,Indonesian,Villa," $3,955.00 ",Train, $670.00 
3579,"Bangkok, Thai",2/9/2021,2/11/2021,2,John Smith,46,Female,British,Resort," $6,763.00 ",Car rental," $2,095.00 "
3580,"Dubai, United Arab Emirates",1/22/2022,1/23/2022,1,Maria Silva,24,Female,French,Resort, $561.00 ,Subway, $488.00 
3581,Spain,9/25/2021,10/1/2021,6,Peter Brown,24,Male,South Korea,Riad," $2,981.00 ",Bus, $528.00 
3582,"Rio de Janeiro, Brazil",6/27/2023,7/2/2023,5,Emma Garcia,47,Male,German,Vacation rental," $1,545.00 ",Train," $1,577.00 "
3583,"Phuket, Thailand",4/16/2022,4/25/2022,9,Michael Davis,46,Female,United Kingdom,Guesthouse," $4,623.00 ",Plane," $2,429.00 "
3584,Bangkok,3/15/2023,3/19/2023,4,Nina Patel,20,Male,New Zealander,Riad, $805.00 ,Plane, $519.00 
3585,New York,6/25/2021,6/29/2021,4,Kevin Kim,27,Female,Mexican,Villa," $1,084.00 ",Flight," $2,500.00 "
3586,"Cape Town, South Africa",12/13/2024,12/28/2024,15,Laura van den Berg,53,Male,Scottish,Hostel," $4,892.00 ",Plane, $388.00 
3587,"Dubai, United Arab Emirates",6/5/2022,6/12/2022,7,Jennifer Nguyen,37,Female,American,Vacation rental," $2,874.00 ",Car rental," $1,114.00 "
3588,Hawaii,12/18/2021,12/19/2021,1,David Kim,42,Male,China,Guesthouse," $2,250.00 ",Train," $1,584.00 "
3589,Mexico,9/18/2023,10/1/2023,13,Rachel Lee,49,Female,Spain,Villa," $7,294.00 ",Bus, $549.00 
3590,"Bangkok, Thailand",7/5/2023,7/8/2023,3,Jessica Wong,23,Male,Singapore,Airbnb," $4,847.00 ",Car," $1,719.00 "
3591,Italy,5/15/2024,5/22/2024,7,Felipe Almeida,45,Female,French,Hostel," $7,428.00 ",Bus, $613.00 
